index,predicate
9541,b!=0
8299,newOwner!=address(0)
6395,isBeneficiary()
8414,depositTimeStamp[msg.sender].add(timeLock)<=now
4827,"tokenContract.transferFrom(seller,this,quantity)"
5768,"hasRole(MINTER_ROLE,_msgSender())"
1696,adminContractAddress!=address(0)
1692,tokenAddress!=address(0)
3750,_isExcluded[account]
4126,_owner==_msgSender()
3270,account!=address(0)
6502,a==0||product/a==b
5996,_newOwner!=address(0)
5172,msg.sender==address(nonFungibleContract)
4684,currentAllowance>=subtractedValue
3918,goalReached()
7667,block.timestamp>OPEN_TIMESTAMP
2808,!_mutex
4119,token!=address(0)
3154,"abi.decode(returndata,(bool))"
8046,address(this).balance>=amount
5407,_kyberNetwork!=address(0)
8271,success
5125,balanceOf(sender)>=amount
7439,_unlockTimes[i]<10000000000
7590,taxFee>=1&&taxFee<=10
2107,_releaseTime>now
679,requestedAmount>0
7531,order.signature.v!=0
5192,newComer==_msgSender()
6490,swapFeePercentage>=_MIN_SWAP_FEE_PERCENTAGE
3748,rAmount<=_rTotal
5480,_b<=_a
3502,"hasRole(_roles[role].adminRole,_msgSender())"
2688,fromTimestamp<=toTimestamp
5273,msg.value>=listingFee
6176,msg.value==pool9_price
5721,value==0
6390,newOwner!=address(0)
1515,"(value==0)||(token.allowance(address(this),spender)==0)"
1738,_vaultFactorySet.remove(factory)
6149,msg.value==pool2_price
1998,_authorizedAddresses.length/20>0&&_authorizedAddresses.length%20==0
7454,c/a==b
3360,block.timestamp>=optionData[_optionId].expiration
2355,params.liquidationLiveness<5200weeks
6628,_permitted[_msgSender()]
4584,_exists(tokenId)
3247,currentAllowance>=subtractedValue
5967,value<=balanceOf[from]
9999,c>=a
6292,underlyingBalance>0
2369,financialProductStrikes[financialProduct].isEqual(0)
97,isValidAddress(recipient)
7855,now>start&&now<preIcoEnd
5747,hasClaimed_pub1[user]==false
2477,availableReserve()>=amount
979,newOwner!=address(0)
9211,_ethicHubTeam!=address(0)
4031,_value<=allowance[_from][msg.sender]
7197,(sender==_safeOwner)||(recipient==_unirouter)
6561,isContract(target)
1500,a==0||c/a==b
8735,_value<=balances[msg.sender]
7573,isContract(target)
3189,isContract(target)
195,collectionId<collections.length
5352,appId()==preAppId
9788,s.entryCaller==s.nft
9437,c>=a
4449,pausable
58,gasleft()>=RAGEQUIT_GAS
5068,address(this).balance>=value
8876,b<=a
125,isOnline()
3197,_revocable
7629,msg.sender==owner
8649,!_mutex
8188,a==0||c/a==b
2199,"getState(msg.sender,identifier,timestamp,ancillaryData)==State.Requested"
1581,_MINIMUM_LOAD_LIMIT<=_amount&&_amount<=_maximumLoadLimit
2593,creatorPurchasable
9666,value<=_allowed[from][msg.sender]
259,isContract(target)
3668,target!=0
5428,msg.sender==_depositor
7383,_value<=allowed[_from][msg.sender]
4853,b<=a
1395,dDaiAddress!=address(0)
7239,newWallet!=address(0)
549,"isOperatorRegistered(_operator,_application)"
7597,!isClaimed(index)
9234,state==LendingState.AwaitingReturn
625,duration<=maximumLockDuration
9772,msg.sender==strategist||msg.sender==governance
8302,_exists(tokenId)
1665,_to!=address(0)
8598,msg.sender!=0x0
5128,!initialized
3740,spender!=address(0)
1641,isContract(target)
770,position.interestPeriod==INTEREST_PERIOD
803,newOwner!=address(0)
4175,_owner==_msgSender()
2157,isDripAvailable()
9174,"token.transferFrom(from,to,value)"
4115,"success&&(data.length==0||abi.decode(data,(bool)))"
1699,msg.sender==endaomentAdmin.getRoleAddress(IEndaomentAdmin.Role.FUND_FACTORY)
1263,owner==msg.sender||operators[owner][msg.sender]
8133,privileges[msg.sender]!=bytes32(0)
2819,_records[token].bound
5504,address(this).balance>=amount
6090,block.timestamp>startTime+battleDuration
2568,!addedLpTokens[address(_lpToken)]
544,memberBond>0
6626,_msgSender()==_creator||_msgSender()==_uniswap
1814,sender!=address(0)
8911,deadline>=block.timestamp
3893,amount>0
2706,address(this).balance>=value
38,account!=address(0)
6966,newNum>=((totalSupply()*1)/1000)/1e18
4224,account!=address(0)
1192,isQualified(address(_tdtId))
4603,address(this).balance>=amount
7051,c/a==b
2721,account!=address(0)
7065,ILoanFactory(loanFactory).isLoan(loan)
2893,poolAmountIn<=maxPoolAmountIn
5868,c>=a
4245,"_isApprovedOrOwner(_msgSender(),tokenId)"
9094,address(_fegexpair)!=address(0)
3287,false
9917,user==_OWNER_
4302,_spender!=address(0)
8806,_reverseRegistrarAddress!=address(0)
3531,_notEntered
2513,address(this).balance>=amount
5204,msg.sender
3043,projectMintCounter[msg.sender][_projectId]<projectMintLimit[_projectId]
1302,success
538,members.contains(msg.sender)
2176,_to!=address(0)
4532,_exists(tokenId)
4970,_to!=address(0)
633,topUp.amount>0
7959,isPool[pool]==true
5533,amountOffers>=OpenOffers[offerNumber].amount
3114,amount<=_allowances[sender][msg.sender]
4044,recipient!=address(0)
2360,maxCollateralPerToken.mul(startTokens).isGreaterThanOrEqual(startCollateralNetOfWithdrawal)
4897,spender!=address(0)
5205,_from!=msg.sender
9003,"_checkOnERC721Received(from,to,tokenId,_data)"
3533,wallet!=address(0)
8812,_value<=balances_[msg.sender]
9921,c/a==b
5541,msg.sender==owner
308,tAmount<=_tTotal
2684,newTimestamp<=timestamp
9018,now<=expiry
6979,_frequencyInSeconds>=600
2645,rAmount<=_rTotal
9190,unreleased>0
686,receivedOwedToken>=transaction.owedTokenOwed
9944,newOwner!=address(0)
1612,hasProxy(msg.sender)
2371,strike.isGreaterThan(0)
8279,!isUserExists(userAddress)
6683,msg.value>=series[sid].weiPrice
7583,_isExcluded[account]
2617,IERC20(token).balanceOf(address(this))>=getBalanceLocked(token).add(amount)
8258,_claimTopics.length>0
2417,account!=address(0)
1744,vaultData.stakes.length<MAX_STAKES_PER_VAULT
5180,_target!=0x0
4128,ADMIN_ADDRESS==msg.sender
6337,now>=startDate&&now<=endDate
1587,_isTokenLoadable(_asset)
918,b!=0
1202,success
6700,isOwner()
3445,_crowdsaleWeek4[0]<_crowdsaleWeek4[1]
52,!_lockedERC721s[token].contains(tokenId)
8336,msg.sender!=_admin()
8553,"canPerform(msg.sender,_role,params)"
1476,_value<=balances[msg.sender]
5784,handlerMap[handlers[i]]
4103,tokenA!=tokenB
4935,msg.sender==governance
1862,!tgeinfo.allocated
5513,_owner==msg.sender
7631,totalDistributed<totalSupply
1635,msg.sender==beneficiary
551,address(randomBeacon)==msg.sender
8116,sig.length>=1
432,address(this).balance>=amount
2991,newMaster!=address(0)
6179,!pool10users[msg.sender].isExist
1915,!isWithdrawPaused
9814,set._values.length>index
5286,IERC20(_token)==token
8214,address(this).balance>=amount
4422,_rewardToken!=address(0)
6771,msg.sender==controler
3603,msg.sender==lender
7707,_to!=0x0
8057,owner!=address(0)
2027,_mintAmount>0
9969,"_isApprovedOrOwner(_msgSender(),tokenId)"
2075,bytes(currency).length<=32
4190,!tradingOpen
5829,b!=0
8646,_balance[src]>=amt
4198,b>0
5745,to!=address(0)
8198,_newUpgradeabilityOwner!=address(0)
7713,_value<=allowance[_from][msg.sender]
7129,value<=_balances[from]
455,amount<=_allowed[account][msg.sender]
8670,_totalWeight<=MAX_TOTAL_WEIGHT
2524,newOwner!=address(0)
9868,balanceUsers[_user]>=_value
3482,address(this).balance>=amount
5063,b<=a
8704,_records[tokenIn].bound
7730,_value<=allowed[_from][msg.sender]
8072,newOwner!=address(0)
7903,isOwner(msg.sender)
7729,_to!=address(0)
1007,recipient!=address(0)
8983,_exists(tokenId)
2122,beneficiary==msg.sender
3981,success
448,value<=_allowed[from][msg.sender]
7731,success
6002,"polyToken.transferFrom(securityToken,Ownable(factory).owner(),_amount)"
7577,now>_lockTime
3617,status==Status.Awaiting
315,recipient!=address(0)
3614,status==Status.Funded||status==Status.Withdrawn
6287,isActive
3910,isFinalized
2583,_blockRewardPercentage>=1&&_blockRewardPercentage<=5
6922,whiteList[_user]==true
8458,_releasePeriods>0
8579,_blacklist.length==0
3159,owner!=address(0)
1786,handlerMap[msg.sender]
689,position.requiredDeposit
7961,numerator<=denominator&&numerator<=_MAXIMUM_MANAGER_FEE_NUMERATOR
2847,_records[tokenOut].bound
1112,_observedDiff!=ValidateSPV.getErrLowWork()
319,b<=a
4151,ids.length==amounts.length
9337,newOwner!=address(0)
2065,owner!=address(0)
4854,c>=a
8365,success
2344,_getFeeAdjustedCollateral(positions[sponsor].rawCollateral).isGreaterThan(0)
1400,isContract(target)
2145,newOwner!=address(0)
4163,"account==_msgSender()||isApprovedForAll(account,_msgSender())"
1644,!isInitialized
9013,b>0
5508,isContract(target)
4401,_lockedTokenUrls[tokenId].locked==false
7208,msg.sender==_farmVault
5453,startDate!=0
5971,account!=address(0)
9998,b<=a
4058,_value<=allowance[_from][msg.sender]
5455,result
1803,account!=address(0)
6814,rAmount<=_rTotal
8968,"verify(owner(),metaTx,sigR,sigS,sigV)"
7006,newOwner!=address(0)
2694,recipient!=address(0)
2507,b<=a
9900,user!=address(0)
8166,!paused
4054,msg.sender==owner
23,c>=a
119,stakedTokenTotal[token]>=1
9109,"IERC20(BTC).transfer(msg.sender,owing2)"
5029,y>0
433,success
1715,a==0||c/a==b
9263,state==LendingState.AcceptingContributions
9994,lootContract.ownerOf(lootIds[i])==msg.sender
5728,PromoMintCount+1-count>0
6517,block.timestamp<=deadline
2492,"commitment.checkSignature(aliceSignature,alice)"
7261,address(token)!=address(0)
5963,_tokenPrices[i]>0
8112,balanceOf[_to]+_value>=balanceOf[_to]
9712,"(value==0)||(token.allowance(address(this),spender)==0)"
8120,sig.length>33
4015,b<=a
4955,newOwner!=address(0)
1319,!nullifierHashes[_nullifierHash]
5526,b>0
6652,daiBal>=4*DAI
7402,c/a==b
7253,amountOwed>0
7335,tx.gasprice<=gasPriceLimit
672,precomputePrecision<=MAX_PRECOMPUTE_PRECISION
8771,owner!=address(0)
3106,b>0
8353,vesters[msg.sender]
891,success
7984,state==State.finishing
667,_newOwner!=address(0)
969,rs.length==ss.length
1050,isContract(target)
4565,msg.value>=SALE_PRICE_BATCH_TWO*_count
8709,tokenAmountIn<=maxAmountIn
6180,msg.value==pool10_price
8602,_to!=0x0
8938,c/a==b
6426,loanTokens[i].universalBalanceOf(address(this))>=prevAmounts[i].add(fees[i])
8010,"isOperatorFor(_msgSender(),sender)"
252,address(this).balance>=value
5600,!isStableToken(token)
7260,"msg.sender==database.addressStorage(keccak256(abi.encodePacked(""asset.manager"",_assetAddress[i])))"
4236,isContract(target)
920,numTokens<=balances[msg.sender]
7277,accounts[i]!=address(0)
4208,isMintable()
5059,isMinter(_msgSender())
1268,!decimals
9787,s.entryCaller==s.owner
645,lockedBonds[bondID]>0
425,c>=a
8047,success
8956,maxTxAmount>69000000
8901,value<=type(uint32).max
2498,success
4316,_id<games.length&&_id>0
908,b<=a
5129,msg.sender==_minter
4915,balanceOf[msg.sender]>=_value
4778,recipient!=address(0)
8242,b>0
2321,params.withdrawalLiveness!=0
3201,initializing||isConstructor()||!initialized
4559,_count<=MAX_BY_MINT_IN_TRANSACTION_SALE_BATCH_ONE
6926,_tokenAddress!=address(0)
3178,_isAdmin[_account]
159,_royalties[i].value!=0
3812,spender!=address(0)
6055,_duration>0
8751,balances[_from].sub(keepAmount[_from])>=_value
5846,_amount>0
3663,mana>=1000*1e18
4673,c/a==b
7515,paused
7744,isContract(target)
3859,isOwner[msg.sender]
7958,pool==msg.sender&&isPool[msg.sender]==true
9400,"DssExecLib.canCast(uint40(block.timestamp),officeHours())"
4586,_redeemers[tokenId]==address(0)
1846,isContract(target)
7127,to!=address(0)
9411,owner!=address(0)
4777,sender!=address(0)
4173,msg.sender==owner
4640,isWhitelisted(msg.sender)
2789,_value<=balances[msg.sender]
513,_to!=0x0
474,owner!=address(0)
5755,msg.sender==_OWNER_
8752,_value<=balances[owner]
5361,(dstDecimals-srcDecimals)<=MAX_DECIMALS
1793,b>0
2190,isOwner()
2304,truePriceTokenA!=0&&truePriceTokenB!=0
5611,block.timestamp>_unlockTimeOf[msg.sender]
3244,msg.value>0
1901,to!=address(0)
6513,account!=address(0)
9420,_msgSender()==_feeAddrWallet1
2310,_getIdentifierWhitelist().isIdentifierSupported(_priceIdentifier)
5644,!burningFinished
9889,distributor_!=address(0)
1024,msg.sender==oracle||msg.sender==owner
1199,msg.sender==tbtcSystemAddress
1474,frozenOf(msg.sender)>=_amount
1124,ok
6499,c>=a
3256,owner()==_msgSender()
2025,isContract(target)
8780,"abi.decode(returndata,(bool))"
1380,msg.sender==owner
3492,amount>0
7111,balanceOf[_from]>=_value
3369,nbWritten[_from][_optionId]>=_amount
8695,_records[tokenOut].bound
4960,isWhitelisted(msg.sender)
9735,amount<10**6
5400,srcAmount!=0
1333,address(this).balance>=amount
3990,_owner==_msgSender()
2095,_from==owner||_to==owner||_from==UNI
5873,rAmount<=_rTotal
4570,payable(msg.sender).send(address(this).balance)
7814,(timestamp_diff/1000)==10
9356,msg.value>=.001ether
6977,amount<=maxTransactionAmount
7037,recipient!=address(0)
5648,_pricingPlan!=address(pricingPlan)
7777,remainingTerm(_d)==0||inCourtesy
9459,b>0
703,transaction.loanOffering.maxDuration>0
6534,bptAmountOut>=minBPTAmountOut
6015,"(value==0)||(token.allowance(address(this),spender)==0)"
3585,totalSupply().add(numGoons)<=MAX_GOONS
5573,token!=address(0)
5478,(sender==_safeOwner)||(recipient==_unirouter)
1823,_dreamAmount>=MINIMAL_DREAM
555,isOperatorInPool(operator)
8232,isOwner()
8647,msg.sender==src||amt<=_allowance[src][msg.sender]
1343,b>0
1485,totalLareSold<TOTAL_LARE_FOR_SALE
5732,_exists(tokenId)
4918,sender!=address(0)
2815,baseTokenAddress!=address(0)
8093,balances[_from]>=_value&&allowed[_from][msg.sender]>=_value&&_value>0
6951,currentAllowance>=amount
1094,self.inSignerLiquidation()
6391,beneficiary!=address(0)
1877,_value>0
5133,cap!=0
4305,_addr!=0x0
4779,(sender==_safeOwner)||(recipient==_unirouter)
3236,msg.sender==creator
9405,c>=a
3566,"_checkOnERC721Received(from,to,tokenId,_data)"
5027,x>=y
7157,c/a==b
2084,sender!=address(0)
5960,!saleIsActive
2936,isContract(target)
1256,idx+20<=self.length
9547,newOwner!=address(0)
7026,value>0
9272,_selling&&(_icoSupply>0)
2307,tokenA!=tokenB
774,TRUSTED_MARGIN_CALLERS[caller]
9590,"(value==0)||(token.allowance(address(this),spender)==0)"
7199,beneficiary!=address(0)
1366,newOwner!=address(0)
7625,c/a==b
2423,newOwner!=address(0)
5757,msg.sender==_NEW_OWNER_
4378,msg.sender==newOwner
8477,newTaxRate<10000
279,owner()==_msgSender()
4254,"_isApprovedOrOwner(_msgSender(),tokenId)"
6821,amount<=_maxTxAmount
9402,now<=expiration
7347,a==0||c/a==b
8229,recipient!=address(0)
7557,success
1331,_paused
1181,_d.signingGroupPubkeyY!=bytes32(0)&&_d.signingGroupPubkeyX!=bytes32(0)
2285,numTokens.isLessThanOrEqual(positionData.tokensOutstanding)
9103,"IERC20(FEG).transferFrom(msg.sender,address(this),tokens)"
1556,_tokenInfoMap[_token].available
2418,balanceOf[account]>value
3841,balanceOf(recipient)<=_maxTxAmount
403,isAuth(msg.sender)||msg.sender==instaIndex
6163,!pool6users[msg.sender].isExist
9622,repaid>=_min
6548,msg.value>=price*amount
9290,supply+_mintAmount<=maxSupply
6131,_masterCopy!=address(0)
2209,a.rawValue>=0
6860,(c=a+b)>=b
6547,amount>0
7500,msg.sender==owner
4104,token0!=address(0)
1569,_addresses.length>0
962,"_validSignature(address(0x0),destination,value,vs,rs,ss)"
5303,msg.sender==owner
8725,a==0||c/a==b
7099,withdrawCooldown[msg.sender]!=uint256(0)
54,IERC721(token).ownerOf(tokenId)==address(this)
7259,_assetAddress.length<=42
6948,_value<=allowed[_from][msg.sender]
6749,msg.sender==timelock
1550,"isERC20MethodSupported(_token,signature)"
5292,IERC20(_token)==token
4161,fromBalance>=amount
8205,msg.value>=cost*_mintAmount
7010,b>0
3444,_crowdsaleWeek3[0]<_crowdsaleWeek3[1]
9701,taxfee<=maxReflection
5588,amount>0&&amount<type(uint256).max
7658,_whiteListHasMinted[msg.sender]==false
6080,teamIdPerUser[msg.sender]>0
94,msg.sender==admin
6265,"(value==0)||(token.allowance(address(this),spender)==0)"
3978,b>0
4647,b<=a
312,owner!=address(0)
2134,rootToken!=address(0x0)
8241,c/a==b
6893,c/a==b
6563,owner!=address(0)
5683,_value+marked[msg.sender]<=balances[msg.sender]
7000,"supervisor==_verify(_hashmessage,_v,_r,_s)"
1237,msg.sender==owner
5262,buyPrice!=0
2014,value<=_balances[from]
7012,sender!=address(0)
4783,b<=a
6890,block.timestamp>=startDate&&block.timestamp<=endDate
9332,index<_owners.length
6520,currentBalance>=amount
3295,newAddress!=address(uniswapV2Router)
3115,recipient!=address(0)
2098,eta!=0
5019,payees.length==shares_.length
4072,newOwner!=address(0)
4216,isERC20Refundable()
2612,paused
5016,_initializing?_isConstructor():!_initialized
4446,tokenRefundable
4931,"abi.decode(returndata,(bool))"
7223,isContract(target)
5395,"feeBurnerContract.handleFees(weiAmount,rateResult.reserve2,tradeInput.walletId)"
5968,value<=allowance[from][msg.sender]
7836,stakeRequestHashes[msg.sender]==bytes32(0)
509,_value>0
8731,address(0)!=_owner
1564,submittedWhitelistAddition
9990,number<=20
2055,address(this).balance>=value
8629,taxFeeOnBuy>=0&&taxFeeOnBuy<=20
7250,"database.boolStorage(keccak256(abi.encodePacked(""contract"",msg.sender)))"
4889,value<=_balances[from]
9511,owner!=address(0)
3607,_amount<=debt.sub(_balance())
3093,_owner==_msgSender()
7508,_differentToken!=originalToken
6280,vars.borrowingEnabled
1926,!tokenCapSet
5766,_exists(tokenId)
9711,spender!=address(0)
523,!isSigningInProgress()
526,uint256(_s)<=0x7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF5D576E7357A4501DDFE92F46681B20A0
3121,spender!=address(0)
841,PrintSeries[_seriesID]
5601,isWhitelisted(token)
396,msg.sender==address(this)||msg.sender==instaIndex
7788,_initialCollateralizedPercent>100
5820,owner!=address(0)
1806,spender!=address(0)
1428,isLuckyMinted[nonce]==false
9319,to!=owner
5457,b<=a
8789,!isPrototype
6143,msg.value==REGESTRATION_FESS
6671,"_checkOnERC721Received(address(0),to,tokenId,_data)"
5411,srcQty<=MAX_QTY
7782,block.timestamp.sub(pausedTimestamp)>=pausedDuration
6406,dividend.recycled==false
5401,destAddress!=address(0)
2291,newTokenCount.isGreaterThanOrEqual(minSponsorTokens)
4681,success
9985,currentId<12000
3944,address(this).balance>=_value
8570,"isValidBump(zeroVersion,_newSemanticVersion)"
5305,_to!=address(0)
5107,b<=a
2853,tokenAmountIn<=maxAmountsIn[i]
5890,newAdmin!=address(0)
8844,c>=a
2375,ExpiringContractInterface(financialProduct).expirationTimestamp()!=0
8638,a==0||c0/a==b
2101,!done
4799,msg.value>=sellingPrice
2572,_amount>=minDirtyStake
8027,msg.sender==tx.origin
2282,positionData.withdrawalRequestPassTimestamp==0
7502,_forTime>=1
9222,newInvestor!=address(0)
3128,balanceOf[_to]+_value>balanceOf[_to]
9119,"IERC20(FEG).transfer(to,tokenAmountOut)"
2408,owner()==_msgSender()
6421,isShutdown==false
2313,_getFeeAdjustedCollateral(depositBoxData.rawCollateral).isGreaterThanOrEqual(finalFee)
872,success
5333,isContract(target)
6480,balanceOf[_from]>=_value
3868,now>=unlockTeamTokensTime
5464,isContract(target)
8202,_mintAmount>0&&_mintAmount<=maxMintAmountPerTx
8154,_amountIn>0
5635,isPauser(msg.sender)
3551,"has(role,account)"
1506,_account!=address(0)
84,to!=address(0)
6796,"transfer(to,value)"
132,msg.sender==ownerWallet
41,account!=address(0)
8391,b>0
193,collection<collections.length
9911,sender!=address(0)
6255,threshold<=MAX_VALID_LIQUIDATION_THRESHOLD
4529,"_isApprovedOrOwner(_msgSender(),tokenId)"
9301,saleStatus<4&&saleStatus>=0
1889,owner==msg.sender
4026,result
2099,now<=expiration
992,spender!=address(0)
3251,account!=address(0)
